Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2008","2008","t","68633152","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2009","2009","t","69885890","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2010","2010","t","76592184","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2011","2011","t","81636345","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2012","2012","t","84403933","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2013","2013","t","85930827","A","Official figure",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2014","2014","t","84211784","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2015","2015","t","82893206.97","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2016","2016","t","84986523","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2017","2017","t","88536429","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2018","2018","t","90321442","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2019","2019","t","89562447","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2020","2020","t","92852722.05","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2021","2021","t","94362175","E","Estimated value",""
"QCL","Crops and livestock products","159","China","5510","Production","01510","Potatoes","2022","2022","t","95631395.81","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1961","1961","t","12000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1962","1962","t","12200","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1963","1963","t","12300","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1964","1964","t","12400","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1965","1965","t","12500","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1966","1966","t","12600","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1967","1967","t","12700","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1968","1968","t","12800","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1969","1969","t","12900","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1970","1970","t","13000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1971","1971","t","13000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1972","1972","t","13100","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1973","1973","t","13200","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1974","1974","t","13300","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1975","1975","t","13298","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1976","1976","t","15370","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1977","1977","t","15420","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1978","1978","t","15500","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1979","1979","t","15650","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1980","1980","t","15700","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1981","1981","t","18340","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1982","1982","t","16470","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1983","1983","t","25900","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1984","1984","t","18843","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1985","1985","t","32500","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1986","1986","t","49006","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1987","1987","t","51351","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1988","1988","t","76166","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1989","1989","t","81075","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1990","1990","t","57064","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1991","1991","t","72102","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1992","1992","t","73815","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1993","1993","t","74000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1994","1994","t","86924.34","I","Imputed value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1995","1995","t","100000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1996","1996","t","114000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1997","1997","t","126000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1998","1998","t","74000","E","Estimated value",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","1999","1999","t","158505","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","2000","2000","t","131664","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","2001","2001","t","137065","A","Official figure",""
"QCL","Crops and livestock products","170","Colombia","5510","Production","01311","Avocados","2002","2002","t","142700","A","Official figure",""
